Area Code (FAO),Year,Value
28,1990,0.221
28,1991,0.546
28,1992,0.09
28,1993,0.115
28,1994,0.477
28,1995,0.661
28,1996,0.39
28,1997,0.274
28,1998,1.208
28,1999,0.927
28,2000,0.236
28,2001,0.691
28,2002,0.734
28,2003,0.719
28,2004,0.673
28,2005,1.004
28,2006,0.893
28,2007,0.583
28,2008,0.586
28,2009,1.028
28,2010,1.326
28,2011,0.651
28,2012,1.044
28,2013,1.109
28,2014,1.009
28,2015,1.308
28,2016,1.539
28,2017,1.434
28,2018,1.181
28,2019,1.879
28,2020,1.869
147,1961,0.193
147,1962,-0.074
147,1963,0.42
147,1964,-0.137
147,1965,-0.026
147,1966,0.07
147,1967,-0.013
147,1968,-0.18
147,1969,0.21
147,1970,0.465
147,1971,-0.122
147,1972,0.072
147,1973,0.608
147,1974,-0.744
147,1975,-0.023
147,1976,-0.602
147,1977,0.136
147,1978,-0.116
147,1979,0.32
147,1980,0.111
147,1981,-0.067
147,1982,0.268
147,1983,0.593
147,1984,0.667
147,1985,0.4
147,1986,0.177
147,1987,0.891
147,1988,0.254
147,1989,-0.524
147,1990,0.506
147,1991,-0.045
147,1992,0.409
147,1993,0.518
147,1994,-0.019
147,1995,0.752
147,1996,-0.094
147,1997,-0.132
147,1998,1.093
147,1999,0.646
147,2000,-0.227
147,2001,0.182
147,2002,0.583
147,2003,1.003
147,2004,0.705
147,2005,1.083
147,2006,-0.175
147,2007,0.679
147,2008,0.653
147,2009,0.418
147,2010,1.171
147,2011,-0.499
147,2012,-0.115
147,2013,0.728
147,2014,0.412
147,2015,1.089
147,2016,1.487
147,2017,0.844
147,2018,1.231
147,2019,1.939
147,2020,0.609
148,1961,-0.342
148,1962,
148,1963,
148,1964,
148,1965,
148,1966,-0.507
148,1967,
148,1968,
148,1969,
148,1970,
148,1971,
148,1972,
148,1973,0.663
148,1974,0.312
148,1975,-0.004
148,1976,-0.35
148,1977,-0.554
148,1978,0.258
148,1979,0.215
148,1980,-0.016
148,1981,0.124
148,1982,-0.397
148,1983,
148,1984,-0.275
148,1985,-0.203
148,1986,
148,1987,
148,1988,
148,1989,-0.026
148,1990,-0.405
148,1991,-0.23
148,1992,-0.658
148,1993,
148,1994,
148,1995,
148,1996,
148,1997,
148,1998,
148,1999,
148,2000,
148,2001,
148,2002,
148,2003,
148,2004,
148,2005,
148,2006,
148,2007,
148,2008,
148,2009,
148,2010,
148,2011,
148,2012,
148,2013,
148,2014,
148,2015,
148,2016,
148,2017,
148,2018,
148,2019,
148,2020,
149,1961,0.134
149,1962,-0.439
149,1963,-0.212
149,1964,0.16
149,1965,-0.435
149,1966,0.203
149,1967,-0.283
149,1968,-0.433
149,1969,0.089
149,1970,0.098
149,1971,-0.544
149,1972,0.041
149,1973,0.213
149,1974,0.2
149,1975,-0.05
149,1976,0.033
149,1977,0.031
149,1978,-0.365
149,1979,0.35
149,1980,0.19
149,1981,-0.025
149,1982,-0.094
149,1983,-0.355
149,1984,0.042
149,1985,0.388
149,1986,0.013
149,1987,0.432
149,1988,0.659
149,1989,0.165
149,1990,0.068
149,1991,0.148
149,1992,-0.002
149,1993,-0.108
149,1994,0.224
149,1995,0.354
149,1996,0.278
149,1997,-0.322
149,1998,0.405
149,1999,0.715
149,2000,0.168
149,2001,0.534
149,2002,0.633
149,2003,0.397
149,2004,0.456
149,2005,0.789
149,2006,0.919
149,2007,0.602
149,2008,0.387
149,2009,1.252
149,2010,1.282
149,2011,0.374
149,2012,0.526
149,2013,0.341
149,2014,0.453
149,2015,0.67
149,2016,1.192
149,2017,1.123
149,2018,0.654
149,2019,0.67
149,2020,-0.02
150,1961,0.851
150,1962,-0.909
150,1963,-1.272
150,1964,-0.338
150,1965,-0.727
150,1966,0.274
150,1967,0.758
150,1968,0.159
150,1969,-0.004
150,1970,-0.587
150,1971,0.049
150,1972,-0.114
150,1973,0.291
150,1974,0.228
150,1975,1.032
150,1976,0.704
150,1977,0.155
150,1978,-0.071
150,1979,-0.906
150,1980,0.007
150,1981,0.336
150,1982,0.464
150,1983,0.869
150,1984,0.062
150,1985,-0.849
150,1986,-0.194
150,1987,-0.498
150,1988,0.799
150,1989,1.544
150,1990,1.57
150,1991,0.268
150,1992,1.186
150,1993,0.252
150,1994,1.37
150,1995,1.548
150,1996,-0.772
150,1997,0.617
150,1998,1.073
150,1999,1.579
150,2000,1.6
150,2001,1.274
150,2002,1.531
150,2003,1.209
150,2004,1.16
150,2005,1.251
150,2006,1.505
150,2007,2.068
150,2008,1.425
150,2009,1.219
150,2010,0.094
150,2011,1.061
150,2012,1.141
150,2013,0.421
150,2014,2.555
150,2015,1.282
150,2016,1.924
150,2017,1.723
150,2018,2.127
150,2019,2.136
150,2020,2.482
151,1961,-0.037
151,1962,0.081
151,1963,0.103
151,1964,0.17
151,1965,-0.267
151,1966,0.072
151,1967,-0.286
151,1968,-0.076
151,1969,0.431
151,1970,0.253
151,1971,-0.337
151,1972,-0.05
151,1973,0.19
151,1974,-0.427
151,1975,-0.283
151,1976,-0.47
151,1977,0.256
151,1978,0.075
151,1979,0.121
151,1980,0.542
151,1981,0.489
151,1982,0.242
151,1983,0.651
151,1984,0.055
151,1985,-0.154
151,1986,-0.079
151,1987,0.587
151,1988,0.292
151,1989,-0.188
151,1990,0.204
151,1991,0.221
151,1992,0.135
151,1993,0.359
151,1994,0.321
151,1995,0.524
151,1996,0.562
151,1997,0.467
151,1998,0.935
151,1999,0.277
151,2000,0.007
151,2001,0.468
151,2002,0.473
151,2003,0.784
151,2004,0.428
151,2005,0.63
151,2006,0.323
151,2007,0.709
151,2008,0.269
151,2009,0.595
151,2010,1.05
151,2011,0.306
151,2012,0.405
151,2013,0.828
151,2014,0.798
151,2015,1.027
151,2016,0.976
151,2017,1.032
151,2018,0.551
151,2019,0.806
151,2020,1.062
153,1961,-0.192
153,1962,0.131
153,1963,-0.163
153,1964,0.209
153,1965,-0.762
153,1966,-0.596
153,1967,0.076
153,1968,-0.382
153,1969,-0.13
153,1970,0.465
153,1971,0.136
153,1972,-0.199
153,1973,0.809
153,1974,0.299
153,1975,0.245
153,1976,0.103
153,1977,-0.145
153,1978,-0.014
153,1979,-0.101
153,1980,0.109
153,1981,0.084
153,1982,-0.005
153,1983,0.493
153,1984,0.119
153,1985,0.297
153,1986,0.157
153,1987,-0.142
153,1988,0.837
153,1989,0.265
153,1990,0.527
153,1991,0.004
153,1992,0.12
153,1993,-0.15
153,1994,-0.219
153,1995,0.448
153,1996,0.636
153,1997,0.175
153,1998,1.606
153,1999,0.827
153,2000,0.345
153,2001,0.586
153,2002,0.584
153,2003,0.399
153,2004,0.518
153,2005,0.377
153,2006,0.282
153,2007,0.683
153,2008,0.608
153,2009,0.395
153,2010,0.788
153,2011,0.634
153,2012,0.484
153,2013,0.597
153,2014,0.605
153,2015,0.818
153,2016,1.512
153,2017,1.302
153,2018,0.937
153,2019,0.875
153,2020,1.366
156,1961,-0.274
156,1962,0.587
156,1963,-0.352
156,1964,-0.454
156,1965,-0.453
156,1966,-0.237
156,1967,-0.188
156,1968,-0.09
156,1969,-0.379
156,1970,0.588
156,1971,0.672
156,1972,0.105
156,1973,0.175
156,1974,0.353
156,1975,0.581
156,1976,-0.513
156,1977,-0.388
156,1978,0.408
156,1979,0.314
156,1980,0.002
156,1981,0.418
156,1982,-0.075
156,1983,-0.311
156,1984,0.167
156,1985,0.394
156,1986,0.376
156,1987,0.405
156,1988,0.532
156,1989,0.763
156,1990,0.602
156,1991,-0.008
156,1992,-0.704
156,1993,-0.368
156,1994,-0.069
156,1995,0.095
156,1996,0.234
156,1997,-0.14
156,1998,0.967
156,1999,1.006
156,2000,0.261
156,2001,0.565
156,2002,0.412
156,2003,0.23
156,2004,0.025
156,2005,0.433
156,2006,0.379
156,2007,0.221
156,2008,0.545
156,2009,0.02
156,2010,0.56
156,2011,0.635
156,2012,0.088
156,2013,0.94
156,2014,0.509
156,2015,0.542
156,2016,1.182
156,2017,0.606
156,2018,1.157
156,2019,1.107
156,2020,0.905
157,1961,-0.165
157,1962,-0.409
157,1963,-0.292
157,1964,-0.218
157,1965,-0.027
157,1966,0.052
157,1967,-0.39
157,1968,-0.293
157,1969,0.322
157,1970,-0.153
157,1971,-0.287
157,1972,0.221
157,1973,0.447
157,1974,-0.216
157,1975,-0.01
157,1976,0.048
157,1977,0.376
157,1978,0.352
157,1979,0.319
157,1980,0.655
157,1981,0.169
157,1982,0.506
157,1983,0.721
157,1984,-0.054
157,1985,0.028
157,1986,0.126
157,1987,0.335
157,1988,0.357
157,1989,0.058
157,1990,0.273
157,1991,0.437
157,1992,0.412
157,1993,0.253
157,1994,0.574
157,1995,0.756
157,1996,-0.049
157,1997,0.699
157,1998,0.975
157,1999,0.026
157,2000,0.085
157,2001,0.47
157,2002,0.613
157,2003,0.689
157,2004,0.644
157,2005,0.932
157,2006,0.636
157,2007,0.91
157,2008,0.596
157,2009,0.874
157,2010,0.901
157,2011,0.665
157,2012,0.628
157,2013,1.07
157,2014,0.803
157,2015,1.083
157,2016,1.267
157,2017,0.975
157,2018,1.096
157,2019,1.362
157,2020,1.527
158,1961,-0.774
158,1962,-0.212
158,1963,0.363
158,1964,-0.338
158,1965,-0.057
158,1966,-0.006
158,1967,-0.288
158,1968,0.136
158,1969,0.819
158,1970,0.14
158,1971,-0.005
158,1972,0.423
158,1973,0.52
158,1974,0.068
158,1975,-0.35
158,1976,0.348
158,1977,-0.296
158,1978,0.26
158,1979,0.786
158,1980,0.591
158,1981,0.089
158,1982,0.431
158,1983,0.111
158,1984,0.691
158,1985,0.367
158,1986,0.801
158,1987,0.745
158,1988,0.652
158,1989,-0.324
158,1990,0.584
158,1991,0.963
158,1992,-0.168
158,1993,0.529
158,1994,0.405
158,1995,0.585
158,1996,1.2
158,1997,0.806
158,1998,0.818
158,1999,0.709
158,2000,0.879
158,2001,0.373
158,2002,0.727
158,2003,0.988
158,2004,0.723
158,2005,1.37
158,2006,1.379
158,2007,1.087
158,2008,0.529
158,2009,1.618
158,2010,1.794
158,2011,1.218
158,2012,0.845
158,2013,1.064
158,2014,1.248
158,2015,1.055
158,2016,1.204
158,2017,1.026
158,2018,1.196
158,2019,1.104
158,2020,0.925
159,1961,-0.235
159,1962,-0.249
159,1963,0.272
159,1964,-0.268
159,1965,-0.051
159,1966,-0.073
159,1967,-0.321
159,1968,-0.061
159,1969,0.415
159,1970,0.245
159,1971,-0.035
159,1972,0.125
159,1973,0.846
159,1974,0.122
159,1975,-0.282
159,1976,0.057
159,1977,0.314
159,1978,0.023
159,1979,0.562
159,1980,0.424
159,1981,0.195
159,1982,0.377
159,1983,0.279
159,1984,0.82
159,1985,0.416
159,1986,0.552
159,1987,0.855
159,1988,0.538
159,1989,-0.363
159,1990,0.619
159,1991,0.653
159,1992,-0.085
159,1993,0.545
159,1994,0.471
159,1995,0.448
159,1996,0.789
159,1997,0.71
159,1998,1.078
159,1999,0.812
159,2000,0.565
159,2001,0.249
159,2002,0.779
159,2003,0.838
159,2004,0.757
159,2005,1.255
159,2006,1.283
159,2007,0.875
159,2008,0.631
159,2009,1.369
159,2010,1.492
159,2011,0.9
159,2012,0.577
159,2013,0.964
159,2014,1.048
159,2015,1.228
159,2016,1.214
159,2017,1.19
159,2018,1.069
159,2019,1.26
159,2020,1.026
160,1961,0.353
160,1962,-0.223
160,1963,-0.333
160,1964,0.217
160,1965,-0.4
160,1966,-0.061
160,1967,0.198
160,1968,0.355
160,1969,
160,1970,
160,1971,
160,1972,-0.309
160,1973,0.349
160,1974,-0.135
160,1975,-0.303
160,1976,0.021
160,1977,-0.139
160,1978,0.013
160,1979,-0.045
160,1980,-0.121
160,1981,-0.321
160,1982,-0.109
160,1983,0.153
160,1984,0.253
160,1985,0.059
160,1986,-0.059
160,1987,0.051
160,1988,0.737
160,1989,0.342
160,1990,0.36
160,1991,0.554
160,1992,0.185
160,1993,
160,1994,
160,1995,
160,1996,
160,1997,
160,1998,
160,1999,
160,2000,
160,2001,
160,2002,
160,2003,
160,2004,
160,2005,
160,2006,
160,2007,
160,2008,
160,2009,
160,2010,
160,2011,
160,2012,
160,2013,
160,2014,
160,2015,
160,2016,
160,2017,
160,2018,
160,2019,
160,2020,
161,1961,-0.315
161,1962,0.396
161,1963,0.1
161,1964,0.17
161,1965,-0.452
161,1966,-0.265
161,1967,0.201
161,1968,-0.005
161,1969,-0.365
161,1970,0.446
161,1971,0.378
161,1972,-0.088
161,1973,0.758
161,1974,
161,1975,
161,1976,-0.179
161,1977,-0.246
161,1978,-0.118
161,1979,0.015
161,1980,-0.032
161,1981,0.195
161,1982,-0.042
161,1983,0.269
161,1984,0.149
161,1985,0.212
161,1986,0.282
161,1987,-0.015
161,1988,0.8
161,1989,0.516
161,1990,0.486
161,1991,0.131
161,1992,-0.143
161,1993,-0.107
161,1994,-0.161
161,1995,0.463
161,1996,0.818
161,1997,
161,1998,
161,1999,
161,2000,0.283
161,2001,0.76
161,2002,0.594
161,2003,0.225
161,2004,0.474
161,2005,0.506
161,2006,0.388
161,2007,0.474
161,2008,0.363
161,2009,
161,2010,
161,2011,0.901
161,2012,0.431
161,2013,0.483
161,2014,0.325
161,2015,0.862
161,2016,1.38
161,2017,1.047
161,2018,1.03
161,2019,0.997
161,2020,1.034
154,1992,0.055
154,1993,0.047
154,1994,1.516
154,1995,-0.018
154,1996,-0.108
154,1997,-0.104
154,1998,0.785
154,1999,0.626
154,2000,1.112
154,2001,1.621
154,2002,0.395
154,2003,0.656
154,2004,0.383
154,2005,0.174
154,2006,0.445
154,2007,1.593
154,2008,1.21
154,2009,1.072
154,2010,1.374
154,2011,0.789
154,2012,1.503
154,2013,1.478
154,2014,1.378
154,2015,1.548
154,2016,1.722
154,2017,1.156
154,2018,2.171
154,2019,1.927
154,2020,1.568
162,1961,1.24
162,1962,-0.782
162,1963,-0.132
162,1964,0.36
162,1965,-0.267
162,1966,-1.637
162,1967,0.56
162,1968,-0.935
162,1969,-0.168
162,1970,-0.69
162,1971,-0.073
162,1972,0.942
162,1973,0.926
162,1974,0.973
162,1975,1.062
162,1976,-0.034
162,1977,-0.544
162,1978,-0.095
162,1979,-1.063
162,1980,-0.305
162,1981,-0.487
162,1982,-0.044
162,1983,0.642
162,1984,0.543
162,1985,-0.585
162,1986,-0.421
162,1987,-0.818
162,1988,0.492
162,1989,1.759
162,1990,1.533
162,1991,0.992
162,1992,1.135
162,1993,0.712
162,1994,0.082
162,1995,0.959
162,1996,-0.044
162,1997,0.779
162,1998,0.401
162,1999,1.276
162,2000,1.446
162,2001,0.632
162,2002,1.404
162,2003,1.116
162,2004,1.315
162,2005,1.782
162,2006,1.521
162,2007,1.711
162,2008,1.637
162,2009,1.41
162,2010,-0.325
162,2011,1.421
162,2012,1.075
162,2013,0.804
162,2014,2.43
162,2015,1.808
162,2016,1.73
162,2017,1.559
162,2018,1.491
162,2019,1.208
162,2020,2.395
221,1961,-0.191
221,1962,0.647
221,1963,0.281
221,1964,-0.567
221,1965,-0.395
221,1966,0.157
221,1967,0.034
221,1968,-0.613
221,1969,0.265
221,1970,0.856
221,1971,-0.049
221,1972,-0.23
221,1973,-0.311
221,1974,-0.27
221,1975,-0.358
221,1976,0.199
221,1977,0.631
221,1978,0.315
221,1979,0.329
221,1980,0.181
221,1981,0.424
221,1982,-0.358
221,1983,-0.455
221,1984,-0.399
221,1985,0.146
221,1986,0.157
221,1987,0.277
221,1988,0.382
221,1989,-0.198
221,1990,0.219
221,1991,-0.092
221,1992,-0.398
221,1993,0.543
221,1994,0.482
221,1995,0.321
221,1996,0.24
221,1997,0.05
221,1998,0.996
221,1999,0.823
221,2000,0.781
221,2001,0.835
221,2002,0.956
221,2003,0.951
221,2004,0.891
221,2005,0.937
221,2006,0.99
221,2007,0.803
221,2008,0.697
221,2009,0.902
221,2010,1.282
221,2011,1.059
221,2012,0.991
221,2013,0.724
221,2014,0.774
221,2015,1.446
221,2016,1.137
221,2017,1.592
221,2018,1.267
221,2019,0.975
221,2020,0.531
164,1961,0.028
164,1962,0.035
164,1963,0.072
164,1964,-0.071
164,1965,-0.191
164,1966,0.071
164,1967,-0.038
164,1968,-0.068
164,1969,0.023
164,1970,0.248
164,1971,-0.206
164,1972,-0.172
164,1973,0.035
164,1974,-0.079
164,1975,-0.217
164,1976,-0.311
164,1977,0.042
164,1978,0.048
164,1979,0.137
164,1980,0.193
164,1981,0.205
164,1982,0.033
164,1983,0.177
164,1984,0.145
164,1985,-0.021
164,1986,0.175
164,1987,0.177
164,1988,0.312
164,1989,0.126
164,1990,0.279
165,1961,-0.263
165,1962,-0.24
165,1963,0.422
165,1964,-0.36
165,1965,-0.271
165,1966,-0.137
165,1967,-0.308
165,1968,-0.462
165,1969,0.255
165,1970,0.569
165,1971,0.194
165,1972,-0.485
165,1973,0.091
165,1974,-0.207
165,1975,-0.566
165,1976,-0.267
165,1977,0.384
165,1978,0.014
165,1979,-0.019
165,1980,0.471
165,1981,0.283
165,1982,-0.404
165,1983,-0.425
165,1984,-0.233
165,1985,0.218
165,1986,-0.286
165,1987,0.176
165,1988,0.743
165,1989,-0.3
165,1990,0.385
165,1991,-0.258
165,1992,-0.362
165,1993,0.466
165,1994,0.212
165,1995,-0.051
165,1996,-0.08
165,1997,-0.364
165,1998,0.454
165,1999,0.847
165,2000,0.714
165,2001,0.803
165,2002,1.019
165,2003,0.534
165,2004,0.997
165,2005,0.174
165,2006,0.955
165,2007,0.654
165,2008,0.339
165,2009,1.025
165,2010,1.28
165,2011,0.84
165,2012,0.276
165,2013,0.845
165,2014,0.453
165,2015,0.606
165,2016,1.226
165,2017,1.322
165,2018,1.418
165,2019,0.608
165,2020,0.383
180,1991,
180,1992,0.261
180,1993,0.205
180,1994,0.43
180,1995,0.476
180,1996,0.527
180,1997,
180,1998,
180,1999,0.565
180,2000,0.546
180,2001,
180,2002,
180,2003,0.433
180,2004,0.699
180,2005,0.527
180,2006,0.563
180,2007,0.655
180,2008,
180,2009,0.629
180,2010,0.572
180,2011,0.567
180,2012,
180,2013,0.843
180,2014,0.899
180,2015,1.148
180,2016,1.206
180,2017,1.069
180,2018,1.135
180,2019,
180,2020,0.314
299,1961,-0.136
299,1962,0.757
299,1963,0.838
299,1964,-0.617
299,1965,-0.005
299,1966,0.635
299,1967,-0.905
299,1968,-0.065
299,1969,0.27
299,1970,0.238
299,1971,-0.334
299,1972,-0.487
299,1973,-0.474
299,1974,-0.256
299,1975,-0.418
299,1976,-0.585
299,1977,-0.016
299,1978,-0.099
299,1979,0.578
299,1980,-0.233
299,1981,-0.25
299,1982,-0.596
299,1983,-1.105
299,1984,-0.243
299,1985,-0.018
299,1986,0.004
299,1987,-0.38
299,1988,-0.055
299,1989,-0.244
299,1990,-0.181
299,1991,0.325
299,1992,-1.121
299,1993,-0.446
299,1994,0.722
299,1995,-0.246
299,1996,0.252
299,1997,-0.227
299,1998,0.775
299,1999,0.773
299,2000,0.15
299,2001,0.764
299,2002,0.642
299,2003,0.472
299,2004,0.47
299,2005,0.107
299,2006,0.49
299,2007,0.426
299,2008,0.629
299,2009,0.733
299,2010,2.225
299,2011,0.47
299,2012,0.927
299,2013,1.013
299,2014,0.754
299,2015,1.226
299,2016,1.528
299,2017,0.639
299,2018,1.875
299,2019,1.052
299,2020,1.302
166,1961,
166,1962,
166,1963,
166,1964,
166,1965,-0.124
166,1966,0.185
166,1967,-0.156
166,1968,-0.112
166,1969,0.261
166,1970,0.13
166,1971,-0.321
166,1972,0.093
166,1973,0.164
166,1974,-0.412
166,1975,-0.33
166,1976,-0.043
166,1977,0.245
166,1978,0.115
166,1979,0.114
166,1980,0.399
166,1981,0.184
166,1982,0.272
166,1983,0.818
166,1984,-0.148
166,1985,-0.299
166,1986,-0.016
166,1987,0.472
166,1988,0.089
166,1989,-0.089
166,1990,0.267
166,1991,0.421
166,1992,0.255
166,1993,0.343
166,1994,0.249
166,1995,0.19
166,1996,0.026
166,1997,0.458
166,1998,0.786
166,1999,-0.282
166,2000,-0.046
166,2001,0.343
166,2002,0.509
166,2003,0.687
166,2004,0.443
166,2005,0.574
166,2006,0.543
166,2007,0.545
166,2008,0.254
166,2009,0.774
166,2010,0.859
166,2011,0.454
166,2012,0.386
166,2013,0.693
166,2014,0.636
166,2015,0.923
166,2016,0.831
166,2017,0.69
166,2018,1.076
166,2019,1.277
166,2020,1.376
168,1961,-0.201
168,1962,0.195
168,1963,-0.033
168,1964,0.084
168,1965,-0.504
168,1966,-0.116
168,1967,-0.25
168,1968,-0.078
168,1969,0.138
168,1970,0.186
168,1971,-0.025
168,1972,-0.356
168,1973,0.157
168,1974,-0.003
168,1975,0.036
168,1976,-0.308
168,1977,-0.143
168,1978,0.122
168,1979,0.045
168,1980,0.102
168,1981,0.228
168,1982,-0.18
168,1983,0.288
168,1984,0.239
168,1985,0.17
168,1986,0.287
168,1987,0.307
168,1988,0.617
168,1989,0.366
168,1990,0.334
168,1991,0.246
168,1992,0.537
168,1993,0.307
168,1994,0.291
168,1995,0.802
168,1996,0.572
168,1997,0.101
168,1998,1.243
168,1999,0.306
168,2000,0.286
168,2001,0.449
168,2002,0.737
168,2003,0.496
168,2004,0.246
168,2005,0.752
168,2006,0.323
168,2007,0.461
168,2008,0.405
168,2009,0.405
168,2010,1.054
168,2011,0.423
168,2012,0.313
168,2013,0.798
168,2014,0.488
168,2015,0.411
168,2016,1.373
168,2017,0.997
168,2018,0.659
168,2019,0.656
168,2020,1.042
169,1961,0.65
169,1962,-0.567
169,1963,0.943
169,1964,-0.312
169,1965,-0.124
169,1966,-0.126
169,1967,0.503
169,1968,-0.031
169,1969,0.402
169,1970,0.282
169,1971,-0.412
169,1972,0.358
169,1973,0.012
169,1974,-0.305
169,1975,-0.147
169,1976,-0.443
169,1977,0.644
169,1978,0.637
169,1979,0.051
169,1980,0.135
169,1981,0.337
169,1982,0.307
169,1983,-0.35
169,1984,0.459
169,1985,0.353
169,1986,0.832
169,1987,0.175
169,1988,-0.077
169,1989,-0.126
169,1990,0.014
169,1991,0.621
169,1992,-0.428
169,1993,0.175
169,1994,0.836
169,1995,0.548
169,1996,0.082
169,1997,0.876
169,1998,0.155
169,1999,0.008
169,2000,0.046
169,2001,0.579
169,2002,1.073
169,2003,0.708
169,2004,0.369
169,2005,0.55
169,2006,0.928
169,2007,0.277
169,2008,0.29
169,2009,0.898
169,2010,0.358
169,2011,0.647
169,2012,0.889
169,2013,0.412
169,2014,1.186
169,2015,1.522
169,2016,0.233
169,2017,1.155
169,2018,0.549
169,2019,1.363
169,2020,1.558
170,1961,-0.02
170,1962,-0.162
170,1963,0.044
170,1964,-0.259
170,1965,0.18
170,1966,0.048
170,1967,-0.306
170,1968,-0.342
170,1969,0.46
170,1970,-0.052
170,1971,-0.471
170,1972,0.28
170,1973,0.135
170,1974,-0.3
170,1975,-0.263
170,1976,-0.054
170,1977,0.354
170,1978,0.215
170,1979,0.368
170,1980,0.497
170,1981,0.173
170,1982,0.317
170,1983,1.409
170,1984,0.302
170,1985,0.154
170,1986,0.184
170,1987,0.928
170,1988,0.559
170,1989,0.1
170,1990,0.39
170,1991,0.531
170,1992,0.895
170,1993,0.576
170,1994,0.59
170,1995,0.881
170,1996,0.221
170,1997,0.899
170,1998,1.288
170,1999,0.31
170,2000,0.378
170,2001,0.444
170,2002,0.756
170,2003,0.744
170,2004,0.71
